Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,Float shares outstanding
CBOBA,Bay Community Bancorp,12.87,USD,-0.07763975155280715,1300,0.08706834195086667,111423232.0621118,USD,,,,,1.59162,Finance,,8159276.434780001
FUFU,BitFuFu Inc.,3.9799,USD,2.3110539845758375,47961,0.4009459988162475,111048236.90429306,USD,24.193920972644378,0.1645,USD,,0,Technology Services,,2290876.630944
AXR,AMREP Corporation,21,USD,-0.1426533523537857,6911,0.6506123909134557,110697487,USD,50.335570469798654,0.4172,USD,-92.51524937208467,0,Finance,,2646687.85183
WMPN,William Penn Bancorporation,11.7,USD,0,1118,0.09918997808593508,110396555,USD,146.06741573033707,0.0801,USD,,1.02564,Finance,Strong buy,7532694.2412
DERM,Journey Medical Corporation,5.4999,USD,2.4189944134078236,18564,0.12303507732440462,110068927.20201118,USD,,-0.3057,USD,85.9312439596852,0,Health Technology,Strong buy,9538087.855840001
MCBI,Mountain Commerce Bancorp Inc.,17.25,USD,0,1500,0.9428032683846638,109089046.99999999,USD,17.750565960074088,0.9718,USD,,2.6087,Finance,,5743406.208
IACYF,Inter Action Corp. Yokohama,9.8799,USD,8.689768976897682,1,0.007132667617689016,108692100.51489018,USD,22.413163802838323,0.4408079148,USD,-40.03683058914776,2.30263,Electronic Technology,Strong buy,9790017.474041998
PLCE,"Children's Place, Inc. (The)",8.56,USD,-2.7272727272727297,201353,0.23557263420332653,108586087.26363635,USD,,-13.0242,USD,-211.37515539829778,0,Retail Trade,Neutral,5026068.0836000005
QEPC,"Q.E.P. Co., Inc.",29.09,USD,3.156028368794328,400,0.20264451086681187,108412059.08368795,USD,84.343287909539,0.3449,USD,,3.5461,Consumer Durables,,1737972.67266
TLGY,TLGY Acquisition Corporation,11.43,USD,0.17528483786152124,4103,0.4454940282301846,108210178,USD,26.19757047902819,0.4363,USD,101.43120960295478,0,Finance,,3717207
NNAGU,99 Acquisition Group Inc.,10.6,USD,0,1134,1.0418006430868167,108054000,USD,,,,,0,Finance,,7575000
OVBC,Ohio Valley Banc Corp.,22.5,USD,0.22271714922049313,692,0.28894734644452796,107857665,USD,9.334550282110852,2.4104,USD,,3.91111,Finance,,3846344.9346
NXG,NXG NextGen Infrastructure Income Fund,41.8899,USD,1.2077796569219539,10276,0.2453021159575281,107685000,USD,,-10.9587,USD,-210.3161900160058,9.51051,Miscellaneous,,2517438.01139
CGO,Calamos Global Total Return Fund,10.8304,USD,-1.092237442922376,19279,0.5054453550623188,107539000,USD,,,,,8.76712,Miscellaneous,,9639832.0772
GPAC,Global Partner Acquisition Corp II,11.5498,USD,0.6957279860505559,500,0.046529806994360594,107350598.89030512,USD,,-0.3264,USD,-214.92957746478876,0,Finance,,8994589.27832
IWINF,Irwin Naturals Inc.,0.3,USD,0,100,0.6309148264984227,107225286.99999999,USD,,-5.927739689999999,USD,-1356.5604737980584,0,Health Technology,,3369370
UNB,"Union Bankshares, Inc.",23.68,USD,2.9560741040256344,4268,0.8738917668256927,107019154.23324247,USD,10.03517396279188,2.3597,USD,,6.26084,Finance,,3741042.57664
MHGU,"Meritage Hospitality Group, Inc.",17,USD,-0.11750881316098458,1700,1.5587749862461031,106947000.99882492,USD,24.289184169167026,0.6999,USD,49.61522017956391,0,Consumer Services,Strong buy,6245830.62
MCAC,Monterey Capital Acquisition Corporation,11.32,USD,0,1220,0.6347884905562203,106943000,USD,,-2.2619,USD,-509.0199246095853,0,Finance,,7147247
HURC,"Hurco Companies, Inc.",16.3923,USD,-4.584982537834697,54171,2.0002584742633482,106931215.05167636,USD,,-0.4488,USD,-168.79215205395462,3.72526,Producer Manufacturing,,6024315.41238
THCP,"Thunder Bridge Capital Partners IV, Inc.",10.59,USD,-0.1414427157001468,61642,6.584417526544041,106729591.94059405,USD,162.67281105990781,0.0651,USD,-58.16195372750642,0,Finance,,3517087.654575
BTM,Bitcoin Depot Inc.,1.88,USD,-2.0833333333333353,20481,0.3308504606318483,106610405.5,USD,,-0.9004,USD,-3605.3497942386834,0,Finance,Buy,5232880.771664
CSLM,CSLM Acquisition Corp.,11.2,USD,-0.17825311942960204,137,0.009095194152520431,106578493.63068686,USD,64.66512702078522,0.1732,USD,6.453595574677308,0,Finance,,9265933.329408
TGAA,Target Global Acquisition I Corp.,11.39,USD,0,95797,3.2699909202001654,106002568,USD,203.7567084078712,0.0559,USD,-66.70637284097677,0,Finance,,3813109.135605
FGFH,Foresight Financial Group Inc.,28.1,USD,0.035599857600575165,350,0.020747133931641158,105699192.37095052,USD,,,,,2.42079,Finance,,3618940.0186
NNAG,99 Acquisition Group Inc.,10.4832,USD,-0.017167381974242803,8563,0.34917812855529234,105617865.0643777,USD,94.78481012658227,0.1106,USD,,0,Finance,,7124999.55
MVO,MV Oil Trust,9.102,USD,-0.8496732026143726,8915,0.13738698129287083,105570000,USD,6.007920792079209,1.515,USD,-31.756756756756765,16.3399,Miscellaneous,,7608883
RTC,Baijiayun Group Ltd - Class,2.55,USD,-3.4090909090909207,10596,0.20835586458048622,105491728.52272727,USD,,-0.3554,USD,,0,Technology Services,,7318876.3358
FNWD,Finward Bancorp,24.45,USD,0.20491803278688817,590,0.11488209981112604,105385629.53483607,USD,6.771165083497189,3.6109,USD,,3.52459,Finance,Strong buy,3797851.79025
CHN,"China Fund, Inc. (The)",10.4,USD,-1.2345679012345585,4154,0.319932224276032,105202000,USD,10.599266204647371,0.9812,USD,-8.367575644378036,0.175688,Miscellaneous,,9989740.925999999
SFBC,"Sound Financial Bancorp, Inc.",40.84,USD,-2.6923993328567914,421,0.34138825819007457,104447693.56500308,USD,17.525640475475264,2.3303,USD,,1.87307,Finance,,2128923.0764
EBMT,"Eagle Bancorp Montana, Inc.",13.015,USD,-0.42081101759754946,527,0.08375182760155109,104338437.90474369,USD,11.663231472354155,1.1159,USD,,4.28462,Finance,Neutral,7327320.88644
NMT,Nuveen Massachusetts Quality Municipal Income Fund,11.13,USD,-0.44722719141322836,540,0.035196350008147304,104249000,USD,37.23653395784544,0.2989,USD,-44.03669724770643,3.38551,Miscellaneous,,7781768.3748
LARK,Landmark Bancorp Inc.,19.02,USD,-0.8083441981747125,170,0.10405190353776468,104112954.5804433,USD,8.94091101396136,2.1273,USD,,4.2764,Finance,,3991819.6975
CHAA,Catcha Investment Corp.,11.7,USD,-2.4186822351960044,2705,0.15535887613216703,103719127.03085905,USD,,-0.4306,USD,,0,Finance,,8715230
ACNT,Ascent Industries Co.,10.2,USD,-0.09794319294810543,2386,0.4922023269246637,103322760,USD,,-2.679,USD,-532.5851768125303,0,Non-Energy Minerals,Strong buy,8797208.8729
SOME,Somerset Trust Holding Co.,40.84,USD,0.8395061728395146,100,0.12014898474107895,102998483.0251852,USD,4.944609237847328,8.2595,USD,,4,Finance,,2479625.356
RYDE,Ryde Group Ltd.,6.39,USD,-8.05755395683454,505216,1.043745431692413,102964898.14964029,USD,,-0.4987,USD,,0,Technology Services,Strong buy,7721415.515969001
SGA,"Saga Communications, Inc.",16.43,USD,-1.2026458208057684,3308,0.22741803532266824,102904962.85628383,USD,14.310600121940599,1.1481,USD,-21.303721982315455,6.01323,Consumer Services,Strong buy,4638467.85864
FETM,"Fentura Financial, Inc.",22.8,USD,0.17574692442881873,400,0.13021681099029883,102893508.92794374,USD,7.506172839506172,3.0375,USD,,1.84534,Finance,,4190123.07621
CHBH,"Croghan Bancshares, Inc.",45.7,USD,-0.889178052483185,953,0.7421540378475198,102691278,USD,9.133058875254807,5.0038,USD,,4.98906,Finance,,2126548.40055
CSBB,"CSB Bancorp, Inc.",38.45,USD,3.110753553231439,694,1.4431274693283427,102457062.1520993,USD,7.4735655419063916,5.1448,USD,,4.04014,Finance,,2487489.43872
ALSA,Alpha Star Acquisition Corporation,11.44,USD,0,3331,0.9344929162575396,102371749,USD,35.13513513513514,0.3256,USD,2568.8524590163934,0,Finance,,5420289.1347
RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc.",16.1268,USD,0.4785046728971878,4340,0.31073911518110936,102311000,USD,16.941695556255908,0.9519,USD,-33.7716551868086,7.28224,Finance,,6373787.80428
STRT,STRATTEC SECURITY CORPORATION,25.07,USD,-2.640776699029125,5327,0.46059799055804385,101992562.36815535,USD,25.292574656981436,0.9912,USD,,0,Producer Manufacturing,,3769728.59248
ACR,ACRES Commercial Realty Corp.,12.87,USD,0.468384074941442,1169,0.10994281844857423,101951130,USD,18.383088130267105,0.7001,USD,,0,Finance,Buy,6642052.85244
ACR/PD,ACRES Commercial Realty Corp. 7.875% Series D Cumulative Redeemable Preferred Stock,21.4001,USD,-1.1542725173210173,1319,0.24352417702121373,101951130,USD,30.567204685044995,0.7001,USD,,0,Finance,,6642052.85244
ACR/PC,ACRES Commercial Realty Corp. 8.625% Fixed-to-Floating Series C Cumulative Redeemable Preferred Stock,24.925,USD,0.14061872237846582,509,0.09279854147675479,101951130,USD,35.60205684902157,0.7001,USD,,0,Finance,,6642052.85244
NOBH,"Nobility Homes, Inc.",31,USD,0,200,0.17082336863682954,101333700.98522168,USD,10.095417982870355,3.0707,USD,14.012549660268082,4.61823,Consumer Durables,,1115462.08686
GECCO,Great Elm Capital Corp. - 5.875% Notes due 2026,24.23,USD,-1.7835427644912902,1511,1.3557649170031405,101140487,USD,10.983182992611395,2.2061,USD,,13.0841,Finance,,7768202.1935
GECCM,Great Elm Capital Corp. - 6.75% Notes Due 2025,24.9,USD,-1.1904761904761934,950,0.6975548865555473,101140487,USD,11.286886360545758,2.2061,USD,,13.0841,Finance,,7768202.1935
GECCZ,Great Elm Capital Corp. - 8.75% Notes due 2028,25.105,USD,-1.8569194683346284,2100,1.054746358613762,101140487,USD,11.379810525361497,2.2061,USD,,13.0841,Finance,,7768202.1935
GECCI,Great Elm Capital Corp. - 8.50% NOTES DUE 2029,25.34,USD,0.35643564356435586,6278,1.8678964593870873,101140487,USD,11.486333348442953,2.2061,USD,,13.0841,Finance,,7768202.1935
TZOO,Travelzoo,7.7055,USD,-1.8407643312101893,21306,0.3025397663857957,100926619.36815287,USD,8.81737040851356,0.8739,USD,50.98479612992399,0,Commercial Services,Strong buy,7433219.784
EMYB,Embassy Bancorp Inc.,13.25,USD,0,400,0.13208730971171945,100918245,USD,8.832155712571657,1.5002,USD,,3.01887,Finance,,5404814.674339999
CWBK,CW Bancorp,30.02,USD,0.5695142378559402,508,0.1227171707411344,100661801.03861956,USD,6.05241935483871,4.96,USD,,3.02383,Finance,,3271939.75848
FCAP,"First Capital, Inc.",30.01,USD,-1.2828947368420955,2674,1.343718592964824,100633494.99999999,USD,8.417952314165499,3.565,USD,,3.5988,Finance,,3200756.8383299997
MCACU,Monterey Capital Acquisition Corporation,11.4,USD,4.779411764705878,402,0.7567771084337349,100235000,USD,,,,,0,Finance,,9200000
MUEL,Mueller (PAUL) Co.,77,USD,-2.2222222222222223,303,1.3196864111498259,99484003.92356686,USD,,-8.389,USD,-208.45507433742725,0.866242,Producer Manufacturing,,1222100.216
CHWWF,Chesswood Group Ltd.,5.44,USD,-0.2201027146001388,673,0.0700975950171338,99443202.88594167,USD,,-1.4927142199999999,USD,-241.087305754914,5.83554,Finance,Neutral,9891509.08
TYFG,Tri County Financial Group Inc.,40,USD,0,100,0.09179364787956673,99354125,USD,8.660445579925089,4.6187,USD,,2,Finance,,1997870.15225
GOCO,"GoHealth, Inc.",9.97,USD,-0.5982053838484419,2652,0.2121701841688389,99147308.12961116,USD,,-7.1456,USD,57.23220751859899,0,Finance,Buy,8395963.28312
WTLLF,Water Intelligence PLC,5.05,USD,0,300,0.09090358160111509,98367372.93975903,USD,,,,,0,Industrial Services,Strong buy,8172081.3719999995
MPTI,"M-tron Industries, Inc.",35.12,USD,-0.8189776899180999,2452,0.10307414865040965,98286111.94577803,USD,21.873442949676132,1.6056,USD,150.44454843238182,0,Electronic Technology,,2220308.62123
JLS,Nuveen Mortgage and Income Fund,17.8201,USD,-0.6683389074693491,5871,0.35495124030398484,98250700,USD,11.91422076619643,1.4957,USD,50.791410424437956,8.74359,Miscellaneous,,5471525.78084
AFJKU,"Aimei Health Technology Co., Ltd",10.48,USD,0,125,0.7301401869158879,97661300,USD,,,,,0,Finance,,7232000
BMBN,"Benchmark Bankshares, Inc.",21.2,USD,-1.3953488372093057,500,0.56657223796034,97583607,USD,6.047294406252674,3.5057,USD,,3.77358,Finance,,3887905.538
FONR,Fonar Corporation,15.15,USD,1.0000000000000024,743,0.03720022029740149,97487298.77999999,USD,9.6263820053374,1.5738,USD,6.770691994572599,0,Commercial Services,,6190567.42473
IXAQ,IX Acquisition Corp.,11.34,USD,-0.054643845516558515,281,0.15031560928640206,97479443.00000001,USD,39.022711631108045,0.2906,USD,18.034118602761993,0,Finance,,2846074.3542400002
HNW,"Pioneer Diversified High Income Fund, Inc.",11.6805,USD,-0.08126603934986464,2858,0.13781065259950045,97433300,USD,,,,,9.23867,Miscellaneous,,8221748.98916
TBMC,Trailblazer Merger Corporation I,10.7992,USD,0.08526413345691986,1815,0.18089941394570025,97403379.39573681,USD,49.46953733394412,0.2183,USD,,0,Finance,,6899997.910491
BOWNU,Bowen Acquisition Corp,10.61,USD,3.0097087378640652,100,0.021350641586779684,97256600,USD,,,,,0,Finance,,9166500
FXNC,First National Corporation,15.45,USD,1.3114754098360608,1353,0.29908484017861087,96985410.57049179,USD,10.79740023761269,1.4309,USD,,3.93443,Finance,Neutral,4968588.57396
CZBS,Citizens Bancshares Corp.,46.5,USD,-2.002107481559542,600,0.5255321012525181,96719998.04004215,USD,,,,,2.10748,Finance,,1963193.44
BOWN,Bowen Acquisition Corp,10.5463,USD,-0.05401819560272128,7696,0.42411550754987326,96672619.00189394,USD,42.50826279725917,0.2481,USD,,0,Finance,,6849997.119
SGRB,SigmaBroadband Co.,0.143,USD,185.99999999999997,100,0.016263071443672852,96485531.99999997,USD,39.72222222222222,0.0036,USD,,0,Communications,,3319642.0799999903
GECC,Great Elm Capital Corp.,10.1944,USD,-4.725233644859808,10344,0.36339108806542697,96361362.67970093,USD,4.621005394134445,2.2061,USD,,13.0841,Finance,Neutral,7768202.1935
AUID,authID Inc.,10.195,USD,-1.3068731848983521,5154,0.380905926435049,96344993.2947725,USD,,-18.3422,USD,-136.80493693274974,0,Electronic Technology,,7855419.77324
IROHU,Iron Horse Acquisitions Corp.,10.33,USD,-0.38572806171648166,253,0.057655933091770924,96295600,USD,,,,,0,Finance,,6299996.7
OPTX,"Syntec Optics Holdings, Inc.",2.62,USD,-4.379562043795624,2818,0.27668682742911005,96123255.3076923,USD,,-0.0568,USD,-1932.2580645161293,0,Electronic Technology,,3057159.912576
RTMNF,Reitmans (Canada) Limited,2.1,USD,-2.77777777777778,100,0.06451612903225806,95936253.47014926,USD,9.533806400806942,0.22026879,USD,-81.54891135130913,0,Retail Trade,,5711717.76
NMI,"Nuveen Municipal Income Fund, Inc.",9.51,USD,-0.26219192448872947,3734,0.13304970300769292,95789600,USD,32.7817993795243,0.2901,USD,-46.858398974171095,3.83849,Miscellaneous,,9728171.0733
TRCY,Tri City Bankshares Corp.,10.75,USD,0,100,0.02744689026733271,95728746.97609003,USD,7.787033683448025,1.3805,USD,,6.75106,Finance,,8733961.665000001
GGZ,Gabelli Global Small and Mid Cap Value Trust (The),11.24,USD,-1.8254869420910091,12117,0.9757452770932985,95644900,USD,9.778164419312745,1.1495,USD,-67.92868701523354,5.59001,Miscellaneous,,5295333.272
QETAU,Quetta Acquisition Corporation,10.5414,USD,1.8492753623188387,125,0.15574383254423124,94928200,USD,,,,,0,Finance,,8947045
AFJK,"Aimei Health Technology Co., Ltd",10.4677,USD,1.4312015503876006,700,0.19065776930409914,94481470.29908346,USD,102.02436647173491,0.1026,USD,,0,Finance,,6969001.677999999
TOP,TOP Financial Group Limited,2.55,USD,4.938271604938257,136926,1.7116284883902622,94390313.08641975,USD,,,,,0,Finance,,5190578.97306
HMNF,"HMN Financial, Inc.",21.14,USD,-3.249427917620141,1083,0.2647727550546415,94389087.0215103,USD,16.33693972179289,1.294,USD,,1.55606,Finance,,3641698.05405
SILC,Silicom Ltd,15.415,USD,-1.1225144323284202,5478,0.2656206057197164,94014939.00994226,USD,,-5.0191,USD,-273.4971827577863,0,Electronic Technology,Strong buy,5821514.07002
ARBV,AMERICAN RIVIERA BANCORP,16.5,USD,0,262,0.07259025295763724,93948030.00000001,USD,9.791122715404699,1.6852,USD,,0,Finance,,5312874.9729
SBFG,"SB Financial Group, Inc.",13.8237,USD,-2.6499999999999915,101,0.026892456798999022,93827689.1145,USD,7.897452010968922,1.7504,USD,,3.80282,Finance,Strong buy,6109309.0830500005
DYCQU,DT Cloud Acquisition Corporation,10.48,USD,0,265,0.19060634395454218,93439300,USD,,,,,0,Finance,,7134500
GLU,Gabelli Global Utility,13.61,USD,-2.086330935251805,10137,0.5210378609537711,93433300,USD,77.11048158640227,0.1765,USD,-93.44597103601932,8.63309,Miscellaneous,,6632796.21592
FNWB,First Northwest Bancorp,9.86,USD,0.6122448979591706,5711,0.3614373955749076,93099953.99999999,USD,,-0.0941,USD,,2.83976,Finance,Neutral,7475315.72767
GLACU,Global Lights Acquisition Corp,10.44,USD,0,100,0.5359056806002144,92352754,USD,,-3.9248,USD,,0,Finance,,6900000
GLAC,Global Lights Acquisition Corp,10.29,USD,0,15276,0.3176292994107348,92352754,USD,,,,,0,Finance,,6899997.95
BCV,"Bancroft Fund, Ltd.",15.48,USD,-1.5267175572519098,3501,0.20235005808677758,92320300,USD,,,,,8.14249,Miscellaneous,,5692818.35045
BKHAU,Black Hawk Acquisition Corporation,10.25,USD,-0.6782945736434136,100,0.011328235627301049,92152400,USD,,,,,0,Finance,,7135500
PSBQ,PSB Holdings Inc.,20.37,USD,0,11100,2.5730180806675937,92044195.99999999,USD,10.91815404405853,1.8657,USD,,2.94551,Finance,,4203152.28007
ERH,Allspring Utilities and High Income Fund,9.84,USD,-0.6060606060606111,7391,0.2876580640390446,91993400,USD,,-0.0196,USD,-101.00786753740938,8.35545,Miscellaneous,,9289713.92076
BRID,Bridgford Foods Corporation,10.13,USD,1.5030060120240516,363,0.09647071329860742,91948306.99999999,USD,64.15452818239392,0.1579,USD,-96.81749470926133,0,Consumer Non-Durables,,1666433.37336
BREUF,Bridgemarq Real Estate Svc Inc.,9.648,USD,-2.74193548387097,100,0.2598752598752599,91500192.1201821,USD,27.549807813819953,0.35020207999999997,USD,4.461861147326849,10.2428,Miscellaneous,,9419653.81935
VLNSF,Velan Inc.,4.2351,USD,3.2951219512195236,700,0.22580645161290322,91417037.244471,USD,,-0.913036026,USD,63.64009351669748,0.511945,Producer Manufacturing,,4242750.967
CMTV,Community Bancorp.,16.5,USD,3.44827586206897,1414,1.2328886563780626,91324507.99999999,USD,7.086106935795576,2.3285,USD,,5.57576,Finance,,4715412.03828
DYCQ,DT Cloud Acquisition Corporation,10.18,USD,-0.19607843137254485,5746,0.6456615052700182,91243340.00000001,USD,,,,,0,Finance,,8963000
SABK,"South Atlantic Bancshares, Inc.",12.15,USD,-0.816326530612242,25600,3.7608344351402967,91238397.6857143,USD,10.407743703957513,1.1674,USD,,0.816327,Finance,Neutral,7094694.834720001
PFX,PhenixFIN Corporation,44.9945,USD,0.3443346468897316,288,0.28188313594988507,90879436.56023292,USD,3.571530627634326,12.5981,USD,,0,Finance,Neutral,1615151.3307700001
AMBK,"American Bank, Inc.",16.25,USD,0.9316770186335316,200,0.14607069821793747,90758544.65116277,USD,12.027237066094294,1.3511,USD,,3.47287,Finance,,3355440.4091999996
FAT,FAT Brands Inc.,5.3484,USD,0.0636108512628638,2207,0.08335001340700257,90688857.2816464,USD,,-6.1742,USD,24.23364830040495,10.4771,Consumer Services,Strong buy,4621499.4224000005
SNCRL,"Synchronoss Technologies, Inc. - 8.375% Senior Notes due 2026",21.4,USD,-0.13999066728885273,2340,0.12904435486094645,90654276,USD,,-3.3359,USD,-26.016168026594126,0,Technology Services,,9797871.4452
FATBP,FAT Brands Inc. - 8.25% Series B Cumulative Preferred Stock,13.95,USD,-0.8528784648187704,3489,0.08116180719360197,90631206,USD,,-6.1742,USD,24.23364830040495,10.4771,Consumer Services,,4621499.4224000005
PFXNZ,PhenixFIN Corporation - 5.25% Notes due 2028,22.0501,USD,-0.8984269662921327,410,0.24106302916274694,90567581,USD,1.7502718663925512,12.5981,USD,,0,Finance,,1615151.3307700001
BKHA,Black Hawk Acquisition Corporation,10.14,USD,0,3051,0.012932437656410013,90545100.00000001,USD,,,,,0,Finance,,7204499.1899999995
SFWL,Shengfeng Development Limited,1.0898,USD,1.8504672897196297,58188,0.03994683092456442,90453403.05551402,USD,8.725380304243396,0.1249,USD,,0,Transportation,,7646757.43999999
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",15.35,USD,0.20301718791819484,1390,0.0970379006303973,90230900,USD,9.023042558194215,1.7012,USD,-35.64592396444108,8.22513,Miscellaneous,,5866892.048160001
